Unique_Entities
http://www.wikidata.org/prop/P18
http://www.wikidata.org/prop/P19
http://www.wikidata.org/prop/P20
http://www.wikidata.org/prop/P21
http://www.wikidata.org/prop/P26
http://www.wikidata.org/prop/P27
http://www.wikidata.org/prop/P31
http://www.wikidata.org/prop/direct/P20
http://www.wikidata.org/prop/direct/P21
http://www.wikidata.org/prop/direct/P18
http://www.wikidata.org/prop/direct/P19
http://www.wikidata.org/prop/direct/P31
http://www.wikidata.org/prop/direct/P26
http://www.wikidata.org/prop/direct/P27
http://www.wikidata.org/prop/direct/P39
http://www.wikidata.org/prop/P39
http://www.wikidata.org/prop/direct/P69
http://www.wikidata.org/prop/P94
http://www.wikidata.org/prop/P69
http://www.wikidata.org/prop/direct/P94
http://www.wikidata.org/prop/direct/P102
http://www.wikidata.org/prop/direct/P109
http://www.wikidata.org/prop/direct/P106
http://www.wikidata.org/prop/P102
http://www.wikidata.org/prop/P106
http://www.wikidata.org/prop/direct/P214
http://www.wikidata.org/prop/direct-normalized/P214
http://www.wikidata.org/prop/direct/P213
http://www.wikidata.org/prop/direct-normalized/P227
http://www.wikidata.org/prop/direct/P227
http://www.wikidata.org/prop/direct/P244
http://www.wikidata.org/prop/direct-normalized/P244
http://www.wikidata.org/prop/direct/P241
http://www.wikidata.org/prop/direct/P40
http://www.wikidata.org/prop/direct/P119
http://www.wikidata.org/prop/direct/P140
http://www.wikidata.org/prop/direct/P136
http://www.wikidata.org/prop/direct/P166
http://www.wikidata.org/prop/direct/P268
http://www.wikidata.org/prop/direct/P269
http://www.wikidata.org/prop/direct/P264
http://www.wikidata.org/prop/direct/P345
http://www.wikidata.org/prop/direct/P358
http://www.wikidata.org/prop/direct/P373
http://www.wikidata.org/prop/direct/P396
http://www.wikidata.org/prop/direct/P409
http://www.wikidata.org/prop/direct/P434
http://www.wikidata.org/prop/direct/P443
http://www.wikidata.org/prop/direct/P569
http://www.wikidata.org/prop/direct/P646
http://www.wikidata.org/prop/direct/P691
http://www.wikidata.org/prop/direct/P734
http://www.wikidata.org/prop/direct/P735
http://www.wikidata.org/prop/direct/P793
http://www.wikidata.org/prop/direct/P856
http://www.wikidata.org/prop/direct/P910
http://www.wikidata.org/prop/direct/P949
http://www.wikidata.org/prop/direct/P998
http://www.wikidata.org/prop/P22
http://www.wikidata.org/prop/P25
http://www.wikidata.org/prop/direct/P22
http://www.wikidata.org/prop/direct/P25
http://www.wikidata.org/prop/P40
http://www.wikidata.org/prop/direct/P103
http://www.wikidata.org/prop/direct/P108
http://www.wikidata.org/prop/P103
http://www.wikidata.org/prop/P108
http://www.wikidata.org/prop/P109
http://www.wikidata.org/prop/P136
http://www.wikidata.org/prop/P166
http://www.wikidata.org/prop/P214
http://www.wikidata.org/prop/P213
http://www.wikidata.org/prop/P244
http://www.wikidata.org/prop/P227
http://www.wikidata.org/prop/direct-normalized/P269
http://www.wikidata.org/prop/direct-normalized/P268
http://www.wikidata.org/prop/P268
http://www.wikidata.org/prop/P269
http://www.wikidata.org/prop/P373
http://www.wikidata.org/prop/P410
http://www.wikidata.org/prop/direct/P410
http://www.wikidata.org/prop/P570
http://www.wikidata.org/prop/P569
http://www.wikidata.org/prop/direct/P570
http://www.wikidata.org/prop/direct-normalized/P646
http://www.wikidata.org/prop/direct/P648
http://www.wikidata.org/prop/direct-normalized/P648
http://www.wikidata.org/prop/P646
http://www.wikidata.org/prop/P648
http://www.wikidata.org/prop/P735
http://www.wikidata.org/prop/P910
http://www.wikidata.org/prop/direct/P935
