0,1,2,3,4
-0.11283526569604874,0.118618443608284,-0.0619443878531456,0.06863503158092499,0.06034450605511665
0.05573253706097603,0.1378215253353119,0.12202191352844238,0.19076991081237793,0.18546834588050842
0.15796136856079102,-0.1397901028394699,-0.18311730027198792,-0.007115078158676624,-0.06199683994054794
0.1578863114118576,0.11877145618200302,-0.030913257971405983,0.030219268053770065,0.03580079227685928
0.15635141730308533,-0.19020375609397888,-0.0041106222197413445,0.069383904337883,-0.018779467791318893
0.16763544082641602,0.18021564185619354,0.13073010742664337,-0.014232444576919079,0.15420809388160706
-0.1706867218017578,0.0641421303153038,-0.09275994449853897,-0.10177912563085556,0.0717923641204834
0.10740675777196884,0.15539026260375977,-0.11533012241125107,0.14866718649864197,0.13250990211963654
-0.07419600337743759,-0.17491284012794495,0.10874934494495392,0.13019509613513947,-0.015751028433442116
-0.1341971457004547,-0.1417185366153717,-0.049941204488277435,0.1028650775551796,-0.07330475002527237
-0.1874012053012848,0.07653479278087616,0.09768958389759064,-0.1285712718963623,0.024171162396669388
-0.04149756580591202,0.00048804283142089844,-0.19767017662525177,0.05384006351232529,-0.09500212967395782
0.02175292931497097,-0.03152451664209366,0.0439334399998188,-0.1576315462589264,-0.05434370040893555
0.05326395109295845,0.10693363845348358,-0.04783029481768608,-0.19020190834999084,0.09011755138635635
0.0019135160837322474,0.06152619421482086,-0.13628096878528595,-0.027493637055158615,0.15338337421417236
0.14692816138267517,-0.07346596568822861,0.052854012697935104,-0.1663425862789154,0.12410970032215118
-0.09274645149707794,-0.06328215450048447,0.18622712790966034,0.017467688769102097,0.14981403946876526
-0.1215096190571785,0.10322299599647522,0.19856640696525574,-0.16904999315738678,-0.10286135971546173
-0.14129677414894104,-0.09725303947925568,-0.07557129859924316,-0.17072400450706482,0.1591121256351471
-0.0968787670135498,0.16847224533557892,0.10525140911340714,-0.13100051879882812,0.07915739715099335
0.046967506408691406,-0.09038066864013672,0.16777463257312775,-0.19716329872608185,0.13529281318187714
0.0582883358001709,-0.09865665435791016,0.08796372264623642,-0.03479151800274849,0.1342276632785797
0.10911588370800018,0.1669190376996994,-0.029074812307953835,-0.18416285514831543,0.08741102367639542
0.14451336860656738,0.13600492477416992,0.15061482787132263,-0.07578311115503311,-0.011236143298447132
-0.06810732185840607,-0.018928050994873047,0.1153714656829834,-0.1504327803850174,-0.07872209697961807
-0.15023164451122284,-0.018600845709443092,0.19076237082481384,-0.14638333022594452,-0.04667539522051811
-0.038754843175411224,0.1615487039089203,-0.11861791461706161,0.000903224921785295,-0.09507469832897186
-0.19207100570201874,0.1001458615064621,-0.175191730260849,-0.08783650398254395,-0.0007019996410235763
-0.005923652555793524,-0.15322479605674744,0.19229483604431152,0.09964112937450409,0.184662863612175
