Unique_Entities
http://www.wikidata.org/entity/Q260
http://www.wikidata.org/entity/Q272
http://www.wikidata.org/entity/Q296
http://www.wikidata.org/entity/Q297
http://www.wikidata.org/entity/Q302
http://www.wikidata.org/entity/Q303
http://www.wikidata.org/entity/Q301
http://www.wikidata.org/entity/Q306
http://www.wikidata.org/entity/Q307
http://www.wikidata.org/entity/Q326
http://www.wikidata.org/entity/Q331
http://www.wikidata.org/entity/Q329
http://www.wikidata.org/entity/Q335
http://www.wikidata.org/entity/Q346
http://www.wikidata.org/entity/Q354
http://www.wikidata.org/entity/Q352
http://www.wikidata.org/entity/Q360
http://www.wikidata.org/entity/Q368
http://www.wikidata.org/entity/Q379
http://www.wikidata.org/entity/Q377
http://www.wikidata.org/entity/Q392
http://www.wikidata.org/entity/Q410
http://www.wikidata.org/entity/Q409
http://www.wikidata.org/entity/Q440
http://www.wikidata.org/entity/Q444
http://www.wikidata.org/entity/Q448
http://www.wikidata.org/entity/Q449
http://www.wikidata.org/entity/Q464
http://www.wikidata.org/entity/Q475
http://www.wikidata.org/entity/Q489
http://www.wikidata.org/entity/Q493
http://www.wikidata.org/entity/Q498
http://www.wikidata.org/entity/Q502
http://www.wikidata.org/entity/Q501
http://www.wikidata.org/entity/Q504
http://www.wikidata.org/entity/Q512
http://www.wikidata.org/entity/Q517
http://www.wikidata.org/entity/Q530
http://www.wikidata.org/entity/Q529
http://www.wikidata.org/entity/Q535
http://www.wikidata.org/entity/Q539
http://www.wikidata.org/entity/Q558
http://www.wikidata.org/entity/Q559
http://www.wikidata.org/entity/Q562
http://www.wikidata.org/entity/Q579
http://www.wikidata.org/entity/Q576
http://www.wikidata.org/entity/Q590
http://www.wikidata.org/entity/Q603
http://www.wikidata.org/entity/Q600
http://www.wikidata.org/entity/Q607
http://www.wikidata.org/entity/Q605
http://www.wikidata.org/entity/Q615
http://www.wikidata.org/entity/Q619
http://www.wikidata.org/entity/Q624
http://www.wikidata.org/entity/Q632
http://www.wikidata.org/entity/Q633
http://www.wikidata.org/entity/Q640
http://www.wikidata.org/entity/Q651
http://www.wikidata.org/entity/Q675
http://www.wikidata.org/entity/Q680
http://www.wikidata.org/entity/Q687
http://www.wikidata.org/entity/Q692
http://www.wikidata.org/entity/Q714
http://www.wikidata.org/entity/Q720
http://www.wikidata.org/entity/Q742
http://www.wikidata.org/entity/Q747
http://www.wikidata.org/entity/Q755
http://www.wikidata.org/entity/Q762
http://www.wikidata.org/entity/Q767
http://www.wikidata.org/entity/Q765
http://www.wikidata.org/entity/Q815
http://www.wikidata.org/entity/Q820
http://www.wikidata.org/entity/Q835
http://www.wikidata.org/entity/Q838
http://www.wikidata.org/entity/Q845
http://www.wikidata.org/entity/Q848
http://www.wikidata.org/entity/Q849
http://www.wikidata.org/entity/Q855
http://www.wikidata.org/entity/Q853
http://www.wikidata.org/entity/Q857
http://www.wikidata.org/entity/Q23
http://www.wikidata.org/entity/Q42
